,38,194,198,1291,318,442,1173,1002,2392,783
1024,0.18647199999999992,0.7823333333333335,0.8517509999999999,47.40026433333333,2.1032716666666667,3.4640766666666667,34.200955666666665,25.529198,252.64760666666672,12.870421666666669
2048,0.18933166666666662,0.7969146666666667,0.8610036666666665,51.531131,2.098495,3.473559999999999,40.22960466666666,26.11649233333333,304.259514,13.620839666666665
4096,0.19234099999999993,0.938082,1.0006073333333332,92.04087566666665,2.664617666666666,4.961100666666667,72.32098533333333,43.65730066666666,462.25615866666675,25.191244
8192,0.19899466666666665,1.7887933333333335,1.8038533333333333,196.99737275862068,6.261093000000001,14.22398433333333,158.96460266666665,93.51043399999999,969.7038444827585,56.406653793103445
