14,15,11,2048,0,670638.22237,304.46883, ,,
15,15,11,2048,0,679887.88968,304.20255, ,,
16,15,11,2048,0,682453.7254,304.79582, ,,
17,15,11,2048,0,682370.23322,304.08955, ,,
18,15,11,2048,0,676626.26764,303.75809, ,,
19,15,11,2048,0,683278.74902,304.01236, ,,
20,15,11,2048,0,672857.43705,303.76761, ,,
21,15,11,2048,0,683975.05945,304.2424, ,,
22,15,11,2048,0,678870.80626,304.22382, ,,
23,15,11,2048,0,675583.61397,304.2466, ,,
24,15,11,2048,0,668989.73818,304.88379, ,,
25,15,11,2048,0,683994.37182,304.61295, ,,
26,15,11,2048,0,676333.92782,303.53293, ,,
27,15,11,2048,0,680449.26974,304.41465, ,,
28,15,11,2048,0,681128.7675,303.87848, ,,
29,15,11,2048,0,679390.28219,303.61277, ,,
30,15,11,2048,0,681798.71963,304.49912, ,,304.259514
1,15,11,4096,0,744428.17818,462.67632, ,,
2,15,11,4096,0,732121.92368,461.92781, ,,
3,15,11,4096,0,740912.12256,462.60155, ,,
4,15,11,4096,0,737374.24718,461.61928, ,,
5,15,11,4096,0,740858.53444,462.0126, ,,
6,15,11,4096,0,732521.61936,461.98068, ,,
7,15,11,4096,0,738114.88751,462.6645, ,,
8,15,11,4096,0,737528.69904,462.22993, ,,
9,15,11,4096,0,739876.02739,462.08078, ,,
10,15,11,4096,0,741502.12223,462.75545, ,,
11,15,11,4096,0,740195.88687,462.3258, ,,
12,15,11,4096,0,735006.65844,462.7767, ,,
13,15,11,4096,0,741390.10933,462.15635, ,,
14,15,11,4096,0,737798.19256,461.43985, ,,
15,15,11,4096,0,738958.79699,462.20088, ,,
16,15,11,4096,0,740423.38253,461.78804, ,,
17,15,11,4096,0,739786.69449,462.40819, ,,
18,15,11,4096,0,739801.63859,462.50835, ,,
19,15,11,4096,0,735929.42225,462.03795, ,,
20,15,11,4096,0,737408.6028,462.18309, ,,
21,15,11,4096,0,742836.01536,463.18139, ,,
22,15,11,4096,0,739247.27682,462.02, ,,
23,15,11,4096,0,740547.77852,462.70885, ,,
24,15,11,4096,0,742885.38837,462.38688, ,,
25,15,11,4096,0,738015.88636,462.302, ,,
26,15,11,4096,0,736712.6113,462.63721, ,,
27,15,11,4096,0,741188.29687,461.91743, ,,
28,15,11,4096,0,738779.48015,461.65971, ,,
29,15,11,4096,0,739866.1748,461.78914, ,,
30,15,11,4096,0,740782.27106,462.70805, ,,462.256158666667
1,15,11,8192,0,781270.24334,969.93127, ,,
2,15,11,8192,0,782015.28822,969.73272, ,,
3,15,11,8192,0,780966.52344,970.46214, ,,
4,15,11,8192,0,780461.69383,970.68573, ,,
5,15,11,8192,0,770076.15176,969.41236, ,,
6,15,11,8192,0,784022.86368,970.63922, ,,
7,15,11,8192,0,775111.5749,970.0649, ,,
8,15,11,8192,0,776041.21707,969.48078, ,,
9,15,11,8192,0,787955.24756,969.90653, ,,
10,15,11,8192,0,785273.86874,969.87802, ,,
11,15,11,8192,0,780347.1466,968.93624, ,,
12,15,11,8192,0,775537.67172,970.50309, ,,
13,15,11,8192,0,784459.70238,969.82121, ,,
14,15,11,8192,0,781985.68913,969.95918, ,,
15,15,11,8192,0,782064.41193,969.71558, ,,
16,15,11,8192,0,785799.22465,969.68329, ,,
17,15,11,8192,0,785326.99912,969.54125, ,,
18,15,11,8192,0,782281.37211,969.27687, ,,
19,15,11,8192,0,782820.90294,969.84026, ,,
20,15,11,8192,0,781559.14949,969.40253, ,,
21,15,11,8192,0,780928.95348,969.75122, ,,
22,15,11,8192,0,782209.10792,970.5014, ,,
23,15,11,8192,0,785777.01994,969.61002, ,,
24,15,11,8192,0,777451.11616,969.11568, ,,
25,15,11,8192,0,781983.24366,970.00717, ,,
26,15,11,8192,0,782707.11682,969.36394, ,,
27,15,11,8192,0,784198.04903,968.44903, ,,
28,15,11,8192,0,779911.91334,968.50924, ,,
29,15,11,8192,0,775328.28168,969.23062, ,,969.703844482759
