38,194,198,318,442,783,1002,1173,1291,2392
0.007094,0.066712,0.066888,0.174766,0.321682,1.31002,2.515124,3.71817,4.53007,27.96455
0.006526,0.066322,0.06706,0.175662,0.328176,1.344856,2.561698,3.78169,4.65822,28.34659
0.006614,0.073498,0.074322,0.204084,0.381818,1.632522,3.005776,4.7502,5.73316,35.81653
0.009594,0.119512,0.12265,0.37353,0.909756,3.916814,6.541648,11.21717,13.0194,76.28606
